11.3164 	EXP 	text: autoDraw = False
11.3164 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.3164 	EXP 	text: height = np.float64(0.05)
11.3164 	EXP 	text: height = np.float64(0.05)
11.3164 	EXP 	text: height = np.float64(0.05)
11.3164 	EXP 	text: text = 'BLUE'
11.3164 	EXP 	fixation: autoDraw = True
11.4502 	EXP 	Device response: <KeyPress from None: t=11.290797800058499, value=b, duration=0.14739990001544356>
11.7997 	INFO 	Keyboard events cleared
11.7996 	EXP 	fixation: autoDraw = False
11.7996 	EXP 	text: autoDraw = True
12.4832 	EXP 	Device response: <KeyPress from None: t=12.46865290007554, value=r, duration=None>
12.4836 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'c', 'correct_res': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
12.4852 	DATA 	Keypress: r
12.4997 	EXP 	fixation: autoDraw = False
12.4997 	EXP 	text: autoDraw = False
12.4997 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
12.4997 	EXP 	text: text = 'BLUE'
12.4997 	EXP 	fixation: autoDraw = True
12.7168 	EXP 	Device response: <KeyPress from None: t=12.46865290007554, value=r, duration=0.2339767999947071>
12.9834 	INFO 	Keyboard events cleared
12.9831 	EXP 	fixation: autoDraw = False
12.9831 	EXP 	text: autoDraw = True
13.5833 	EXP 	Device response: <KeyPress from None: t=13.568758700042963, value=b, duration=None>
13.5836 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'c', 'correct_res': 'r', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
13.5879 	DATA 	Keypress: b
13.5997 	EXP 	fixation: autoDraw = False
13.5997 	EXP 	text: autoDraw = False
13.5997 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
13.5997 	EXP 	text: height = np.float64(0.05)
13.5997 	EXP 	text: height = np.float64(0.05)
13.5997 	EXP 	text: height = np.float64(0.05)
13.5997 	EXP 	text: text = 'RED'
13.5997 	EXP 	fixation: autoDraw = True
13.7002 	EXP 	Device response: <KeyPress from None: t=13.568758700042963, value=b, duration=0.11974240001291037>
14.0831 	INFO 	Keyboard events cleared
14.0829 	EXP 	fixation: autoDraw = False
14.0829 	EXP 	text: autoDraw = True
14.6003 	EXP 	Device response: <KeyPress from None: t=14.587169900070876, value=r, duration=None>
14.6006 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
14.6060 	DATA 	Keypress: r
14.6164 	EXP 	fixation: autoDraw = False
14.6164 	EXP 	text: autoDraw = False
14.6164 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.6164 	EXP 	text: height = np.float64(0.05)
14.6164 	EXP 	text: height = np.float64(0.05)
14.6164 	EXP 	text: height = np.float64(0.05)
14.6164 	EXP 	text: text = 'BLUE'
14.6164 	EXP 	fixation: autoDraw = True
14.8168 	EXP 	Device response: <KeyPress from None: t=14.587169900070876, value=r, duration=0.21276849997229874>
15.1000 	INFO 	Keyboard events cleared
