word,font_color,correct_resp,Category,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,category,neutral_pre.thisRepN,neutral_pre.thisTrialN,neutral_pre.thisN,neutral_pre.thisIndex,emotional.thisRepN,emotional.thisTrialN,emotional.thisN,emotional.thisIndex,neutral_post.thisRepN,neutral_post.thisTrialN,neutral_post.thisN,neutral_post.thisIndex,thisRow.t,notes,instruction.started,instructions_1.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,word_stim.started,key_resp.started,fixation.stopped,trial.stopped,neutral_pre.key_resp.keys,neutral_pre.key_resp.corr,neutral_pre.key_resp.rt,neutral_pre.key_resp.duration,instruction2.started,text_2.started,key_resp_3.started,instruction2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,emotional.key_resp.keys,emotional.key_resp.corr,emotional.key_resp.rt,emotional.key_resp.duration,instructions3.started,text_3.started,key_resp_4.started,instructions3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,neutral_post.key_resp.keys,neutral_post.key_resp.corr,neutral_post.key_resp.rt,neutral_post.key_resp.duration,end_2.started,text.started,key_resp_5.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
pie,blue,b,neutral_per,27,27,0,b,1,1.4261151000100654,None,,0,27,27,9,,,,,,,,,72.99367480000365,,,,,,,,,72.98081100001582,72.99367480000365,73.97686300001806,73.97686300001806,73.99370250001084,75.41098479999346,b,1,1.4261151000100654,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
cup,blue,b,neutral_per,28,28,0,b,1,0.49515919998520985,None,,0,28,28,5,,,,,,,,,75.42720940001891,,,,,,,,,75.41473590000533,75.42720940001891,76.41031130001647,76.41031130001647,76.42717360000825,76.9107345000084,b,1,0.49515919998520985,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
sold,red,r,neutral_per,29,29,0,r,1,0.630029599997215,None,,0,29,29,16,,,,,,,,,76.92707330000121,,,,,,,,,76.91414130001795,76.92707330000121,77.9103441000043,77.9103441000043,77.9269450000138,78.54403140000068,r,1,0.630029599997215,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
note,red,r,neutral_per,30,30,0,r,1,0.4373155999928713,None,,0,30,30,20,,,,,,,,,78.5602936000214,,,,,,,,,78.54547890002141,78.5602936000214,79.54369690001477,79.54369690001477,79.56015140001546,79.99407549999887,r,1,0.4373155999928713,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
size,yellow,y,neutral_per,31,31,0,y,1,0.5864432000089437,None,,0,31,31,23,,,,,,,,,80.01016299999901,,,,,,,,,79.99770450001233,80.01016299999901,80.99368129999493,80.99368129999493,81.01020889999927,81.5941160999937,y,1,0.5864432000089437,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
rock,red,r,neutral_per,32,32,0,b,0,0.7011225000023842,None,,0,32,32,28,,,,,,,,,81.6102720000199,,,,,,,,,81.59752330000629,81.6102720000199,82.59355590000632,82.59355590000632,82.6101473000017,83.31040940000094,b,0,0.7011225000023842,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
bed,red,r,neutral_per,33,33,0,r,1,0.6521643000014592,None,,0,33,33,4,,,,,,,,,83.32680300000357,,,,,,,,,83.31274230001145,83.32680300000357,84.31024409999372,84.31024409999372,84.32696400000714,84.97753730000113,r,1,0.6521643000014592,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
dogs,yellow,y,neutral_per,34,34,0,y,1,0.590188499976648,None,,0,34,34,31,,,,,,,,,84.99360450002132,,,,,,,,,84.98179900000105,84.99360450002132,85.97686320001958,85.97686320001958,85.99360760001582,86.5776800000167,y,1,0.590188499976648,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
can,red,r,neutral_per,35,35,0,r,1,0.8503682000155095,None,,0,35,35,0,,,,,,,,,86.59375810000347,,,,,,,,,86.58170169999357,86.59375810000347,87.57695630000671,87.57695630000671,87.59381270001177,88.44379059999483,r,1,0.8503682000155095,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
box,blue,b,neutral_per,36,36,0,b,1,0.6849318000022322,None,,0,36,36,1,,,,,,,,,88.46023779999814,,,,,,,,,88.44618580001406,88.46023779999814,89.44374119999702,89.44374119999702,89.4600868000125,90.14463990001241,b,1,0.6849318000022322,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
door,blue,b,neutral_per,37,37,0,b,1,0.7316417999973055,None,,0,37,37,25,,,,,,,,,90.16052220002166,,,,,,,,,90.14678860001732,90.16052220002166,91.16020320000825,91.16020320000825,91.16020320000825,91.89395399999921,b,1,0.7316417999973055,None,,,,,,,,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.89411930000642,91.91028850001749,91.91028850001749,104.57776710001053,space,12.663733800000045,None,,,,,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
poor,red,r,,0,0,0,r,1,0.7646876999933738,None,emotional,,,,,0,0,0,16,,,,,104.59387060001609,,,,,,,,,104.58934669999871,104.59387060001609,105.5770593000052,105.5770593000052,105.59364720000303,106.34411530001671,,,,,,,,,,,,r,1,0.7646876999933738,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
spy,red,r,,1,1,0,r,1,0.4643237999989651,None,emotional,,,,,0,1,1,8,,,,,106.36034310000832,,,,,,,,,106.34805140001117,106.36034310000832,107.343609500007,107.343609500007,107.36032460001297,107.81081680001807,,,,,,,,,,,,r,1,0.4643237999989651,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
war,red,r,,2,2,0,r,1,0.3785173000069335,None,emotional,,,,,0,2,2,0,,,,,107.82702500000596,,,,,,,,,107.81462770001963,107.82702500000596,108.8102426000114,108.8102426000114,108.82688020000933,109.1941648000211,,,,,,,,,,,,r,1,0.3785173000069335,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
rape,pink,p,,3,3,0,p,1,0.5757136000029277,None,emotional,,,,,0,3,3,34,,,,,109.210138800001,,,,,,,,,109.1976501000172,109.210138800001,110.19412580001517,110.19412580001517,110.21020230001886,110.77736010000808,,,,,,,,,,,,p,1,0.5757136000029277,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
sad,blue,b,,4,4,0,b,1,0.7449455999885686,None,emotional,,,,,0,4,4,5,,,,,110.793662400014,,,,,,,,,110.78030400001444,110.793662400014,111.77698870000313,111.77698870000313,111.7935051000095,112.52756060002139,,,,,,,,,,,,b,1,0.7449455999885686,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
flow,red,r,,5,5,0,r,1,0.6927161999919917,None,emotional,,,,,0,5,5,28,,,,,112.54365840001265,,,,,,,,,112.53102470000158,112.54365840001265,113.52688819999457,113.52688819999457,113.54355520001263,114.22700020001503,,,,,,,,,,,,r,1,0.6927161999919917,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
evil,blue,b,,6,6,0,r,0,0.6189130000129808,None,emotional,,,,,0,6,6,17,,,,,114.24343659999431,,,,,,,,,114.22870380000677,114.24343659999431,115.2269819000212,115.2269819000212,115.24348340000142,115.86094710000907,,,,,,,,,,,,r,0,0.6189130000129808,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
kill,blue,b,,7,7,0,b,1,0.51426110000466,None,emotional,,,,,0,7,7,13,,,,,115.87770670000464,,,,,,,,,115.86257870000554,115.87770670000464,116.86018829999375,116.86018829999375,116.8769125000108,117.37756130000344,,,,,,,,,,,,b,1,0.51426110000466,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
kick,blue,b,,8,8,0,b,1,0.40298210000037216,None,emotional,,,,,0,8,8,29,,,,,117.39365169999655,,,,,,,,,117.38111539999954,117.39365169999655,118.37705340000684,118.37705340000684,118.39365300000645,118.79394910001429,,,,,,,,,,,,b,1,0.40298210000037216,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
sick,yellow,y,,9,9,0,y,1,0.7583012999966741,None,emotional,,,,,0,9,9,27,,,,,118.80999290000182,,,,,,,,,118.79575970000587,118.80999290000182,119.79350460000569,119.79350460000569,119.81020279999939,120.56080800000927,,,,,,,,,,,,y,1,0.7583012999966741,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
ugly,red,r,,10,10,0,r,1,0.745179299992742,None,emotional,,,,,0,10,10,36,,,,,120.57691920001525,,,,,,,,,120.56521460000658,120.57691920001525,121.56033510001726,121.56033510001726,121.57699650002178,122.3107655000058,,,,,,,,,,,,r,1,0.745179299992742,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
dead,red,r,,11,11,0,r,1,0.5543081999931019,None,emotional,,,,,0,11,11,12,,,,,122.3270073000167,,,,,,,,,122.3135833000124,122.3270073000167,123.31037170000491,123.31037170000491,123.32699560001493,123.87757140002213,,,,,,,,,,,,r,1,0.5543081999931019,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
pain,blue,b,,12,12,0,b,1,1.231383000005735,None,emotional,,,,,0,12,12,21,,,,,123.89372710001771,,,,,,,,,123.88101090001874,123.89372710001771,124.87692540002172,124.87692540002172,124.89345269999467,126.1105486000015,,,,,,,,,,,,b,1,1.231383000005735,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
loss,blue,b,,13,13,0,b,1,0.9739894000231288,None,emotional,,,,,0,13,13,25,,,,,126.127112999995,,,,,,,,,126.11362869999721,126.127112999995,127.1101561000105,127.1101561000105,127.12678550000419,128.09395370000857,,,,,,,,,,,,b,1,0.9739894000231288,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
bomb,red,r,,14,14,0,r,1,0.9781069000018761,None,emotional,,,,,0,14,14,32,,,,,128.1101142000116,,,,,,,,,128.09559179999633,128.1101142000116,129.0936266000208,129.0936266000208,129.11011310000322,130.0775130999973,,,,,,,,,,,,r,1,0.9781069000018761,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
shy,blue,b,,15,15,0,b,1,0.703478899988113,None,emotional,,,,,0,15,15,9,,,,,130.09386870000162,,,,,,,,,130.0805859999964,130.09386870000162,131.07694580001407,131.07694580001407,131.09351900001639,131.79385780001758,,,,,,,,,,,,b,1,0.703478899988113,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
risk,pink,p,,16,16,0,p,1,0.6042879000015091,None,emotional,,,,,0,16,16,22,,,,,131.81015890001436,,,,,,,,,131.79575489999843,131.81015890001436,132.7937488000025,132.7937488000025,132.8103127000213,133.41054660000373,,,,,,,,,,,,p,1,0.6042879000015091,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
fear,yellow,y,,17,17,0,y,1,0.8331202999979723,None,emotional,,,,,0,17,17,23,,,,,133.42708150000544,,,,,,,,,133.4133839000133,133.42708150000544,134.41015999999945,134.41015999999945,134.42683250000118,135.24395740000182,,,,,,,,,,,,y,1,0.8331202999979723,None,,,,,,,,,,,,,,,pp1,001,2025-11-20_13h52.32.461,emotional stroop,,2025.1.1,59.54135296615735,2025-11-20 13h52.45.475036 +0530,
