word,font_color,correct_resp,Category,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,category,neutral_pre.thisRepN,neutral_pre.thisTrialN,neutral_pre.thisN,neutral_pre.thisIndex,emotional.thisRepN,emotional.thisTrialN,emotional.thisN,emotional.thisIndex,neutral_post.thisRepN,neutral_post.thisTrialN,neutral_post.thisN,neutral_post.thisIndex,thisRow.t,notes,instruction.started,instructions_1.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,word_stim.started,key_resp.started,fixation.stopped,trial.stopped,neutral_pre.key_resp.keys,neutral_pre.key_resp.corr,neutral_pre.key_resp.rt,neutral_pre.key_resp.duration,instruction2.started,text_2.started,key_resp_3.started,instruction2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,emotional.key_resp.keys,emotional.key_resp.corr,emotional.key_resp.rt,emotional.key_resp.duration,instructions3.started,text_3.started,key_resp_4.started,instructions3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,neutral_post.key_resp.keys,neutral_post.key_resp.corr,neutral_post.key_resp.rt,neutral_post.key_resp.duration,end_2.started,text.started,key_resp_5.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
fair,yellow,y,neutral_per,9,9,0,y,1,1.505677100009052,None,,0,9,9,27,,,,,,,,,55.54881330000353,,,,,,,,,55.54672509999364,55.54881330000353,56.46637340000598,56.46637340000598,56.54972650000127,57.98359660001006,y,1,1.505677100009052,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
can,red,r,neutral_per,10,10,0,r,1,1.3061911999830045,None,,0,10,10,0,,,,,,,,,58.00035869999556,,,,,,,,,57.986877199989976,58.00035869999556,58.983181399991736,58.983181399991736,58.99986169999465,60.30021190000116,r,1,1.3061911999830045,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
walk,pink,p,neutral_per,11,11,0,p,1,2.772807700006524,None,,0,11,11,30,,,,,,,,,60.31625130001339,,,,,,,,,60.30224980000639,60.31625130001339,61.299780500005,61.299780500005,61.316304900014075,64.08380339998985,p,1,2.772807700006524,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
send,pink,p,neutral_per,12,12,0,p,1,1.0554894999950193,None,,0,12,12,14,,,,,,,,,64.10013450001134,,,,,,,,,64.08776829999988,64.10013450001134,65.08364610001445,65.08364610001445,65.09992159999092,66.150312999991,p,1,1.0554894999950193,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
head,pink,p,neutral_per,13,13,0,p,1,0.996341999998549,None,,0,13,13,22,,,,,,,,,66.16624799999408,,,,,,,,,66.1536378999881,66.16624799999408,67.14986569999019,67.14986569999019,67.16634880000493,68.15063560000272,p,1,0.996341999998549,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
ten,yellow,y,neutral_per,14,14,0,y,1,1.0490757999941707,None,,0,14,14,3,,,,,,,,,68.16635069999029,,,,,,,,,68.15636120000272,68.16635069999029,69.14978060001158,69.14978060001158,69.166506700014,70.2001317999966,y,1,1.0490757999941707,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
call,yellow,y,neutral_per,15,15,0,y,1,1.0647124000242911,None,,0,15,15,15,,,,,,,,,70.21649839999736,,,,,,,,,70.20313390000956,70.21649839999736,71.20000849998905,71.20000849998905,71.21656110000913,72.26681649999227,y,1,1.0647124000242911,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
shop,blue,b,neutral_per,16,16,0,b,1,2.7644685999839567,None,,0,16,16,33,,,,,,,,,72.28331820000312,,,,,,,,,72.27007769999909,72.28331820000312,73.26674369999091,73.26674369999091,73.2831787999894,76.03418260000763,b,1,2.7644685999839567,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
fur,pink,p,neutral_per,17,17,0,p,1,1.6236107999866363,None,,0,17,17,10,,,,,,,,,76.04982200000086,,,,,,,,,76.03798890000326,76.04982200000086,77.05038760000025,77.05038760000025,77.05038760000025,78.68375500000548,p,1,1.6236107999866363,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
cup,blue,b,neutral_per,18,18,0,b,1,1.178484500007471,None,,0,18,18,5,,,,,,,,,78.7000076000113,,,,,,,,,78.68794420000631,78.7000076000113,79.68332589999773,79.68332589999773,79.70063790000859,80.86712730000727,b,1,1.178484500007471,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
key,pink,p,neutral_per,19,19,0,p,1,2.065001199982362,None,,0,19,19,2,,,,,,,,,80.88318199999048,,,,,,,,,80.87064810001175,80.88318199999048,81.86655139998766,81.86655139998766,81.8831371999986,83.93405260000145,p,1,2.065001199982362,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
rock,red,r,neutral_per,20,20,0,r,1,2.770703099988168,None,,0,20,20,28,,,,,,,,,83.95017719999305,,,,,,,,,83.93946280001546,83.95017719999305,84.93318880000152,84.93318880000152,84.95021670000278,87.71683950000443,r,1,2.770703099988168,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
box,blue,b,neutral_per,21,21,0,b,1,1.0815025999909267,None,,0,21,21,1,,,,,,,,,87.73318300000392,,,,,,,,,87.71914209998795,87.73318300000392,88.71661460000905,88.71661460000905,88.73328839999158,89.80008370001451,b,1,1.0815025999909267,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
bud,red,r,neutral_per,22,22,0,r,1,2.40660879999632,None,,0,22,22,8,,,,,,,,,89.81633130001137,,,,,,,,,89.80347300000722,89.81633130001137,90.79991910001263,90.79991910001263,90.81630840001162,93.21690299999318,r,1,2.40660879999632,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
full,pink,p,neutral_per,23,23,0,p,1,1.3317351000150666,None,,0,23,23,18,,,,,,,,,93.23338489999878,,,,,,,,,93.2197875000129,93.23338489999878,94.21642020001309,94.21642020001309,94.23307829999248,95.55016270000488,p,1,1.3317351000150666,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
copy,blue,b,neutral_per,24,24,0,b,1,1.3813431999878958,None,,0,24,24,21,,,,,,,,,95.56648290000157,,,,,,,,,95.55534399999306,95.56648290000157,96.55009319999954,96.55009319999954,96.56644630001392,97.93699750001542,b,1,1.3813431999878958,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
ride,yellow,y,neutral_per,25,25,0,y,1,1.1335225999937393,None,,0,25,25,35,,,,,,,,,97.95373060001293,,,,,,,,,97.94815430001472,97.95373060001293,98.94988400000148,98.94988400000148,98.96643329999642,100.10054529999616,y,1,1.1335225999937393,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
type,blue,b,neutral_per,26,26,0,b,1,1.3032708000100683,None,,0,26,26,17,,,,,,,,,100.11643799999729,,,,,,,,,100.10546699998667,100.11643799999729,101.10029020000366,101.10029020000366,101.11648440000135,102.41681880000397,b,1,1.3032708000100683,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
take,blue,b,neutral_per,27,27,0,b,1,0.9837591000250541,None,,0,27,27,13,,,,,,,,,102.43349840000155,,,,,,,,,102.4200237999903,102.43349840000155,103.41641780000646,103.41641780000646,103.43327710000449,104.40093939998769,b,1,0.9837591000250541,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
dogs,yellow,y,neutral_per,28,28,0,y,1,3.0843686999869533,None,,0,28,28,31,,,,,,,,,104.41658270001062,,,,,,,,,104.40594639998744,104.41658270001062,105.41640869999537,105.41640869999537,105.41640869999537,108.51694560001488,y,1,3.0843686999869533,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
time,red,r,neutral_per,29,29,0,r,1,4.2075058999762405,None,,0,29,29,12,,,,,,,,,108.53350439999485,,,,,,,,,108.52027030001045,108.53350439999485,109.51664379998692,109.51664379998692,109.53344339999603,113.73477529999218,r,1,4.2075058999762405,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
note,red,r,neutral_per,30,30,0,r,1,4.025519499991788,None,,0,30,30,20,,,,,,,,,113.74998379999306,,,,,,,,,113.73767989999033,113.74998379999306,114.75002030000906,114.75002030000906,114.75002030000906,118.7838558999938,r,1,4.025519499991788,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
road,red,r,neutral_per,31,31,0,r,1,2.538237900007516,None,,0,31,31,24,,,,,,,,,118.7998571000062,,,,,,,,,118.79030540000531,118.7998571000062,119.7833580999868,119.7833580999868,119.79990230000112,122.33365380001487,r,1,2.538237900007516,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
pot,yellow,y,neutral_per,32,32,0,y,1,3.814319900004193,None,,0,32,32,7,,,,,,,,,122.34982850000961,,,,,,,,,122.33624679999775,122.34982850000961,123.33324360000552,123.33324360000552,123.3499565999955,127.15042670001276,y,1,3.814319900004193,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
pull,red,r,neutral_per,33,33,0,r,1,10.219564800005173,None,,0,33,33,32,,,,,,,,,127.16643430001568,,,,,,,,,127.15434660000028,127.16643430001568,128.15014499999234,128.15014499999234,128.16661000001477,138.38357609999366,r,1,10.219564800005173,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
door,blue,b,neutral_per,34,34,0,b,1,6.750094599992735,None,,0,34,34,25,,,,,,,,,138.39993569999933,,,,,,,,,138.3865233999968,138.39993569999933,139.38322590000462,139.38322590000462,139.399831799994,146.15010339999571,b,1,6.750094599992735,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
sold,red,r,neutral_per,35,35,0,r,1,1.0142161000112537,None,,0,35,35,16,,,,,,,,,146.16708149999613,,,,,,,,,146.1546401999949,146.16708149999613,147.1499036999885,147.1499036999885,147.16640700001153,148.16708380001364,r,1,1.0142161000112537,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
park,pink,p,neutral_per,36,36,0,p,1,1.219640699971933,None,,0,36,36,26,,,,,,,,,148.1833603999985,,,,,,,,,148.17131420000806,148.1833603999985,149.1666591000103,149.1666591000103,149.1832141999912,150.40049580001505,p,1,1.219640699971933,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
pie,blue,b,neutral_per,37,37,0,b,1,1.3137117000005674,None,,0,37,37,9,,,,,,,,,150.41620149998926,,,,,,,,,150.40407600000617,150.41620149998926,151.39998149999883,151.39998149999883,151.41641760000493,152.71700219999184,b,1,1.3137117000005674,None,,,,,,,,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.71730620000744,152.73324709999724,152.73324709999724,155.1004099000129,space,2.350888800021494,None,,,,,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
slow,pink,p,,0,0,0,p,1,3.0677685999835376,None,emotional,,,,,0,0,0,18,,,,,155.14957989999675,,,,,,,,,155.1473365999991,155.14957989999675,156.09997690000455,156.09997690000455,156.1500803999952,159.18350179999834,,,,,,,,,,,,p,1,3.0677685999835376,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
sad,blue,b,,1,1,0,b,1,1.027801999996882,None,emotional,,,,,0,1,1,5,,,,,159.19980329999817,,,,,,,,,159.18679020000855,159.19980329999817,160.1833500000066,160.1833500000066,160.20032279999577,161.2169617000036,,,,,,,,,,,,b,1,1.027801999996882,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
harm,yellow,y,,2,2,0,y,1,1.1689820000028703,None,emotional,,,,,0,2,2,35,,,,,161.23320059999241,,,,,,,,,161.2204430999991,161.23320059999241,162.21687329999986,162.21687329999986,162.23310069998843,163.40083749999758,,,,,,,,,,,,y,1,1.1689820000028703,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
fail,pink,p,,3,3,0,p,1,0.8699187000165693,None,emotional,,,,,0,3,3,30,,,,,163.4167887000076,,,,,,,,,163.40864470001543,163.4167887000076,164.4000623000029,164.4000623000029,164.41638450001483,165.28352659998927,,,,,,,,,,,,p,1,0.8699187000165693,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
kill,blue,b,,4,4,0,b,1,1.4940172000206076,None,emotional,,,,,0,4,4,13,,,,,165.29974769998807,,,,,,,,,165.2859027000086,165.29974769998807,166.28311660001054,166.28311660001054,166.29969419998815,167.78362239999115,,,,,,,,,,,,b,1,1.4940172000206076,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
risk,pink,p,,5,5,0,p,1,0.9493018999928609,None,emotional,,,,,0,5,5,22,,,,,167.80014070001198,,,,,,,,,167.78787120000925,167.80014070001198,168.7834121999913,168.7834121999913,168.80005439999513,169.7335497000022,,,,,,,,,,,,p,1,0.9493018999928609,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
fool,blue,b,,6,6,0,b,1,1.0113997000153176,None,emotional,,,,,0,6,6,33,,,,,169.74998779999441,,,,,,,,,169.73605690000113,169.74998779999441,170.73302149999654,170.73302149999654,170.74980399999185,171.75054810001166,,,,,,,,,,,,b,1,1.0113997000153176,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
sin,red,r,,7,7,0,p,0,1.068421899981331,None,emotional,,,,,0,7,7,4,,,,,171.76673070000834,,,,,,,,,171.75585899999714,171.76673070000834,172.74994559999323,172.74994559999323,172.76657770000747,173.83380709998892,,,,,,,,,,,,p,0,1.068421899981331,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
dead,red,r,,8,8,0,p,0,3.0604385000187904,None,emotional,,,,,0,8,8,12,,,,,173.85007829999086,,,,,,,,,173.8360464000143,173.85007829999086,174.83317220001481,174.83317220001481,174.8499853000103,177.90055290001328,,,,,,,,,,,,p,0,3.0604385000187904,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
fire,pink,p,,9,9,0,p,1,1.1923299999907613,None,emotional,,,,,0,9,9,14,,,,,177.916653399996,,,,,,,,,177.90729530001408,177.916653399996,178.90013329999056,178.90013329999056,178.91678759999922,180.10053039999912,,,,,,,,,,,,p,1,1.1923299999907613,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
mad,yellow,y,,10,10,0,y,1,1.0170917000214104,None,emotional,,,,,0,10,10,3,,,,,180.1167725000123,,,,,,,,,180.1043639999989,180.1167725000123,181.10011450000457,181.10011450000457,181.11696929999744,182.13356919999933,,,,,,,,,,,,y,1,1.0170917000214104,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
fear,yellow,y,,11,11,0,y,1,2.992156500025885,None,emotional,,,,,0,11,11,23,,,,,182.15005890000612,,,,,,,,,182.13592170001357,182.15005890000612,183.1331874000025,183.1331874000025,183.14983119998942,186.13361330001499,,,,,,,,,,,,y,1,2.992156500025885,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
kick,blue,b,,12,12,0,b,1,0.9680654999974649,None,emotional,,,,,0,12,12,29,,,,,186.14989530001185,,,,,,,,,186.13634170001023,186.14989530001185,187.13326279999455,187.13326279999455,187.1497784999956,188.11696200000006,,,,,,,,,,,,b,1,0.9680654999974649,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
sick,yellow,y,,13,13,0,y,1,1.1134793999954127,None,emotional,,,,,0,13,13,27,,,,,188.13313940001535,,,,,,,,,188.11997329999576,188.13313940001535,189.1167293000035,189.1167293000035,189.13300930001424,190.23383929999545,,,,,,,,,,,,y,1,1.1134793999954127,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
mean,yellow,y,,14,14,0,y,1,0.8336358000233304,None,emotional,,,,,0,14,14,11,,,,,190.24993210000684,,,,,,,,,190.23722079998697,190.24993210000684,191.23373119998723,191.23373119998723,191.24996899999678,192.08359970001038,,,,,,,,,,,,y,1,0.8336358000233304,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
doom,red,r,,15,15,0,r,1,2.051028399990173,None,emotional,,,,,0,15,15,24,,,,,192.09985900000902,,,,,,,,,192.08659600000829,192.09985900000902,193.08319569999003,193.08319569999003,193.1001505999884,195.15053569999873,,,,,,,,,,,,r,1,2.051028399990173,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
ill,yellow,y,,16,16,0,y,1,1.031896600004984,None,emotional,,,,,0,16,16,7,,,,,195.16680770000676,,,,,,,,,195.1563746999891,195.16680770000676,196.15008620001026,196.15008620001026,196.16674710001098,197.18543700000737,,,,,,,,,,,,y,1,1.031896600004984,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
shy,blue,b,,17,17,0,b,1,1.4643765999935567,None,emotional,,,,,0,17,17,9,,,,,197.19987139999284,,,,,,,,,197.19058029999724,197.19987139999284,198.19992260000436,198.19992260000436,198.19992260000436,199.66685199999483,,,,,,,,,,,,b,1,1.4643765999935567,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
