reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
85,90,190,0,0,0,t,2.44553690002067,None,0,0,0,7,0.23484839999582618,,0.23170919995754957,0.23484839999582618,1.0116059999563731,1.0116059999563731,1.2451054999837652,3.4678370999754407,t,2.44553690002067,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
78,80,162,1,1,0,t,0.771505500015337,None,0,1,1,6,3.478272399981506,,3.472600599983707,3.478272399981506,4.47859899996547,4.47859899996547,4.47859899996547,5.262211799970828,t,0.771505500015337,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
92,97,225,2,2,0,t,0.9904152999515645,None,0,2,2,8,5.278813699958846,,5.2650138000026345,5.278813699958846,6.262120399973355,6.262120399973355,6.278372699976899,7.262008399993647,t,0.9904152999515645,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
100,105,260,3,3,0,t,1.5359521000063978,None,0,3,3,9,7.2783837000024505,,7.26461339998059,7.2783837000024505,8.261755299987271,8.261755299987271,8.278403299977072,9.81229460000759,t,1.5359521000063978,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
67,75,119,4,4,0,t,0.7168233999982476,None,0,4,4,5,9.828546800010372,,9.816259999992326,9.828546800010372,10.811766400001943,10.811766400001943,10.828373799973633,11.545427499979269,t,0.7168233999982476,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
15,35,13,5,5,0,l,1.1360334000200965,None,0,5,5,1,11.561919200001284,,11.549304899992421,11.561919200001284,12.54499450000003,12.54499450000003,12.561799699964467,13.695426399994176,l,1.1360334000200965,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
40,55,62,6,6,0,t,0.7516658999957144,None,0,6,6,3,13.71167059999425,,13.699745299993083,13.71167059999425,14.69499079999514,14.69499079999514,14.711660599976312,15.462092700006906,t,0.7516658999957144,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
27,50,21,7,7,0,t,3.3576640999526717,None,0,7,7,2,15.478367000003345,,15.465004700003192,15.478367000003345,16.461770199995954,16.461770199995954,16.478488499997184,19.82877079996979,t,3.3576640999526717,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
11,30,7,8,8,0,l,0.8884842999977991,None,0,8,8,0,19.84501900000032,,19.83137510000961,19.84501900000032,20.828385700006038,20.828385700006038,20.845111400005408,21.72864569997182,l,0.8884842999977991,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
49,60,89,9,9,0,t,0.9713482999941334,None,0,9,9,4,21.745095799968112,,21.731552799989004,21.745095799968112,22.72850779996952,22.72850779996952,22.745058899978176,23.71300190000329,t,0.9713482999941334,None,part2,001,2025-11-02_19h02.22.773,untitled,,2025.1.1,59.98541154855925,2025-11-02 19h02.31.768131 +0530,
