reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
40,55,62,0,0,0,t,1.2745759999961592,None,0,0,0,3,0.11821700003929436,,0.11475639999844134,0.11821700003929436,1.0017857000348158,1.0017857000348158,1.118757500022184,2.30008940002881,t,1.2745759999961592,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
11,30,7,1,1,0,l,1.0188554999767803,None,0,1,1,0,2.310211200034246,,2.307481400028337,2.310211200034246,3.301750900049228,3.301750900049228,3.318744600052014,4.335280800005421,l,1.0188554999767803,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
78,80,162,2,2,0,t,1.0062209999887273,None,0,2,2,6,4.3516347000258975,,4.3406678000465035,4.3516347000258975,5.335018200043123,5.335018200043123,5.35188760003075,6.352203700051177,t,1.0062209999887273,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
92,97,225,3,3,0,l,1.0133584000286646,None,0,3,3,8,6.368493300047703,,6.358040800027084,6.368493300047703,7.352219799999148,7.352219799999148,7.368282700015698,8.368885900010355,l,1.0133584000286646,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
15,35,13,4,4,0,l,1.5877189000020735,None,0,4,4,1,8.385028000047896,,8.373290700023063,8.385028000047896,9.36846270004753,9.36846270004753,9.385674300021492,10.969182700035162,l,1.5877189000020735,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
100,105,260,5,5,0,t,0.6584249000297859,None,0,5,5,9,10.984901800053194,,10.976505500031635,10.984901800053194,11.968315400008578,11.968315400008578,11.985107400047127,12.63569320004899,t,0.6584249000297859,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
67,75,119,6,6,0,t,1.342939900001511,None,0,6,6,5,12.651699700043537,,12.641790100024082,12.651699700043537,13.634873600036371,13.634873600036371,13.651740100001916,14.985516500019003,t,1.342939900001511,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
85,90,190,7,7,0,t,0.628897299990058,None,0,7,7,7,15.001719799998682,,14.989418900047895,15.001719799998682,15.98508530005347,15.98508530005347,16.001697600004263,16.619930800050497,t,0.628897299990058,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
27,50,21,8,8,0,t,1.5171187000232749,None,0,8,8,2,16.63492090004729,,16.624556399998255,16.63492090004729,17.635162300022785,17.635162300022785,17.635162300022785,19.168788700015284,t,1.5171187000232749,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
49,60,89,9,9,0,t,1.0438734000199474,None,0,9,9,4,19.18518920004135,,19.17276159999892,19.18518920004135,20.16841890005162,20.16841890005162,20.18511020002188,21.218865100003313,t,1.0438734000199474,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
49,60,89,10,0,1,t,0.4268178000347689,None,1,0,10,4,21.234860100026708,,21.219089700025506,21.234860100026708,22.21865420002723,22.21865420002723,22.23487450001994,22.652518500050064,t,0.4268178000347689,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
100,105,260,11,1,1,t,0.5292808000231162,None,1,1,11,9,22.668398200010415,,22.65724130003946,22.668398200010415,23.668368000013288,23.668368000013288,23.668368000013288,24.20229250000557,t,0.5292808000231162,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
40,55,62,12,2,1,t,0.5153130000107922,None,1,2,12,3,24.21845550002763,,24.206746600044426,24.21845550002763,25.20263660000637,25.20263660000637,25.21835950005334,25.735391100053675,t,0.5153130000107922,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
67,75,119,13,3,1,t,0.5581929000327364,None,1,3,13,5,25.75189730001148,,25.73947800003225,25.75189730001148,26.735622900014278,26.735622900014278,26.753038300026674,27.30271470005391,t,0.5581929000327364,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
92,97,225,14,4,1,t,0.7832913000020199,None,1,4,14,8,27.318353900045622,,27.3099588000332,27.318353900045622,28.31847320002271,28.31847320002271,28.31847320002271,29.10239640000509,t,0.7832913000020199,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
27,50,21,15,5,1,l,1.159155200002715,None,1,5,15,2,29.118717000004835,,29.107705200032797,29.118717000004835,30.10172470001271,30.10172470001271,30.118386000045575,31.26923950004857,l,1.159155200002715,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
15,35,13,16,6,1,l,0.8039675999898463,None,1,6,16,1,31.28657400002703,,31.282986900012475,31.28657400002703,32.268784900021274,32.268784900021274,32.30174610001268,33.085487200005446,l,0.8039675999898463,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
85,90,190,17,7,1,t,1.0668175999890082,None,1,7,17,7,33.10165500000585,,33.08959530002903,33.10165500000585,34.08553620002931,34.08553620002931,34.10178430000087,35.15308820002247,t,1.0668175999890082,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
78,80,162,18,8,1,t,0.6424879999831319,None,1,8,18,6,35.168405700009316,,35.156377300038,35.168405700009316,36.16830530000152,36.16830530000152,36.16830530000152,36.81952200003434,t,0.6424879999831319,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
11,30,7,19,9,1,l,1.1950548000168055,None,1,9,19,0,36.83576929999981,,36.82654940005159,36.83576929999981,37.83503480005311,37.83503480005311,37.83503480005311,39.03595370001858,l,1.1950548000168055,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
27,50,21,20,0,2,l,1.2911169999861158,None,2,0,20,2,39.052511100017,,39.04107470001327,39.052511100017,40.051841800042894,40.051841800042894,40.051841800042894,41.352295999997295,l,1.2911169999861158,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
100,105,260,21,1,2,t,2.733691999979783,None,2,1,21,9,41.36829650000436,,41.356519800028764,41.36829650000436,42.351878400018904,42.351878400018904,42.36824040004285,45.1030776000116,t,2.733691999979783,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
11,30,7,22,2,2,l,1.6180669000023045,None,2,2,22,0,45.11834860005183,,45.10844860004727,45.11834860005183,46.1182827000157,46.1182827000157,46.1182827000157,47.75282430002699,l,1.6180669000023045,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
15,35,13,23,3,2,l,0.9369361000135541,None,2,3,23,1,47.768543100042734,,47.76007420005044,47.768543100042734,48.75214930000948,48.75214930000948,48.768374200037215,49.70258240000112,l,0.9369361000135541,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
92,97,225,24,4,2,t,1.124708500050474,None,2,4,24,8,49.718396300042514,,49.71153150004102,49.718396300042514,50.702607200015336,50.702607200015336,50.719487700029276,51.83564110001316,t,1.124708500050474,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
40,55,62,25,5,2,t,0.5042124000028707,None,2,5,25,3,51.851930500008166,,51.84092480002437,51.851930500008166,52.83547340001678,52.83547340001678,52.85192140005529,53.35261560004437,t,0.5042124000028707,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
85,90,190,26,6,2,t,0.49715650000143796,None,2,6,26,7,53.36830180004472,,53.36125290003838,53.36830180004472,54.35179370001424,54.35179370001424,54.368742000020575,54.85212220001267,t,0.49715650000143796,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
78,80,162,27,7,2,t,0.48593090003123507,None,2,7,27,6,54.86837490001926,,54.8556152000092,54.86837490001926,55.85162339999806,55.85162339999806,55.868367000017315,56.352612900023814,t,0.48593090003123507,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
49,60,89,28,8,2,t,0.5709881000220776,None,2,8,28,4,56.36841060000006,,56.36046010005521,56.36841060000006,57.35173700004816,57.35173700004816,57.36846470000455,57.93562280002516,t,0.5709881000220776,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
67,75,119,29,9,2,t,0.4520863000070676,None,2,9,29,5,57.95178450003732,,57.93962710001506,57.95178450003732,58.9351293000509,58.9351293000509,58.951796200009994,59.40265280002495,t,0.4520863000070676,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
100,105,260,30,0,3,t,0.619074999995064,None,3,0,30,9,59.41837680002209,,59.40570760000264,59.41837680002209,60.40169389999937,60.40169389999937,60.41947830002755,61.035445900051855,t,0.619074999995064,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
67,75,119,31,1,3,t,0.4394124000100419,None,3,1,31,5,61.051618200028315,,61.03969679999864,61.051618200028315,62.035054000036325,62.035054000036325,62.051850700052455,62.48578850005288,t,0.4394124000100419,None,part3,001,2025-11-02_20h05.00.376,untitled,,2025.1.1,60.01024975185704,2025-11-02 20h05.10.444906 +0530,
