thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
23,0,23,[np.float64(-0.19444444444444445)],[np.float64(-0.017592592592592594)],[1],[0],[0],[1.471582799917087],['target'],23,0,23,0,45.35696810018271,,10,45.3473629001528,45.35696810018271,45.35696810018271,0.029002099996432662,46.819051700178534,[np.float64(-0.19444444444444445)],[np.float64(-0.017592592592592594)],[1],[0],[0],[1.471582799917087],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
24,0,24,[np.float64(-0.3416666666666667)],[np.float64(0.42407407407407405)],[1],[0],[0],[2.229856099933386],['target'],24,0,24,0,46.86463550012559,,10,46.85552280000411,46.86463550012559,46.86463550012559,0.03624329995363951,49.08546050009318,[np.float64(-0.3416666666666667)],[np.float64(0.42407407407407405)],[1],[0],[0],[2.229856099933386],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
25,0,25,[np.float64(-0.08888888888888889)],[np.float64(-0.17407407407407408)],[1],[0],[0],[2.1007513999938965],['target'],25,0,25,0,49.10729660000652,,5,49.10035100020468,49.10729660000652,49.10729660000652,0.01470800000242889,51.20115310000256,[np.float64(-0.08888888888888889)],[np.float64(-0.17407407407407408)],[1],[0],[0],[2.1007513999938965],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
26,0,26,[np.float64(0.22037037037037038)],[np.float64(-0.023148148148148147)],[1],[0],[0],[1.779785200022161],['target'],26,0,26,0,51.23213360016234,,10,51.222212200053036,51.23213360016234,51.23213360016234,0.02096319990232587,53.00213910010643,[np.float64(0.22037037037037038)],[np.float64(-0.023148148148148147)],[1],[0],[0],[1.779785200022161],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
27,0,27,[np.float64(0.412962962962963)],[np.float64(0.16944444444444445)],[1],[0],[0],[1.8337593998294324],['target'],27,0,27,0,53.02441220008768,,5,53.0177769002039,53.02441220008768,53.02441220008768,0.015276100020855665,54.85157759999856,[np.float64(0.412962962962963)],[np.float64(0.16944444444444445)],[1],[0],[0],[1.8337593998294324],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
28,0,28,[np.float64(-0.4305555555555556)],[np.float64(0.3712962962962963)],[1],[0],[0],[2.0894476000685245],['target'],28,0,28,0,54.868384200148284,,5,54.86293730000034,54.868384200148284,54.868384200148284,0.011238700011745095,56.95250120013952,[np.float64(-0.4305555555555556)],[np.float64(0.3712962962962963)],[1],[0],[0],[2.0894476000685245],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
29,0,29,[np.float64(-0.5074074074074074)],[np.float64(-0.21666666666666667)],[1],[0],[0],[2.2670388999395072],['target'],29,0,29,0,56.97674020007253,,5,56.96859300020151,56.97674020007253,56.97674020007253,0.015821099979802966,59.23578650015406,[np.float64(-0.5074074074074074)],[np.float64(-0.21666666666666667)],[1],[0],[0],[2.2670388999395072],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
30,0,30,[np.float64(-0.21851851851851853)],[np.float64(-0.018518518518518517)],[1],[0],[0],[1.5485581001266837],['target'],30,0,30,0,59.28149600001052,,10,59.26942770020105,59.28149600001052,59.28149600001052,0.03341510007157922,60.81803680001758,[np.float64(-0.21851851851851853)],[np.float64(-0.018518518518518517)],[1],[0],[0],[1.5485581001266837],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
31,0,31,[np.float64(-0.34814814814814815)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.6035451998468488],['target'],31,0,31,0,60.83855230011977,,5,60.83128820010461,60.83855230011977,60.83855230011977,0.013136999914422631,62.434921900043264,[np.float64(-0.34814814814814815)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.6035451998468488],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
32,0,32,[np.float64(0.23055555555555557)],[np.float64(0.020370370370370372)],[1],[0],[0],[1.7047749999910593],['target'],32,0,32,0,62.462932400172576,,5,62.44791470002383,62.462932400172576,62.462932400172576,0.012842300115153193,64.15284720016643,[np.float64(0.23055555555555557)],[np.float64(0.020370370370370372)],[1],[0],[0],[1.7047749999910593],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
33,0,33,[np.float64(0.05648148148148148)],[np.float64(-0.1398148148148148)],[1],[0],[0],[1.2315579999703914],['target'],33,0,33,0,64.19841670012102,,10,64.18725170008838,64.19841670012102,64.19841670012102,0.03405310004018247,65.41887940000743,[np.float64(0.05648148148148148)],[np.float64(-0.1398148148148148)],[1],[0],[0],[1.2315579999703914],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
34,0,34,[np.float64(0.37222222222222223)],[np.float64(0.11296296296296296)],[1],[0],[0],[2.1289253002032638],['target'],34,0,34,0,65.4505955001805,,10,65.43962670001201,65.4505955001805,65.4505955001805,0.020559499971568584,67.56870320020244,[np.float64(0.37222222222222223)],[np.float64(0.11296296296296296)],[1],[0],[0],[2.1289253002032638],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
35,0,35,[np.float64(0.30277777777777776)],[np.float64(-0.22407407407407406)],[1],[0],[0],[3.0046578999608755],['target'],35,0,35,0,67.60727900010534,,10,67.59666050015949,67.60727900010534,67.60727900010534,0.02758869994431734,70.60139270010404,[np.float64(0.30277777777777776)],[np.float64(-0.22407407407407406)],[1],[0],[0],[3.0046578999608755],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
36,0,36,[np.float64(0.2851851851851852)],[np.float64(0.25925925925925924)],[1],[0],[0],[1.9430851000361145],['target'],36,0,36,0,70.66317470022477,,10,70.64108230010606,70.66317470022477,70.66317470022477,0.03954269993118942,72.58420560020022,[np.float64(0.2851851851851852)],[np.float64(0.25925925925925924)],[1],[0],[0],[1.9430851000361145],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
37,0,37,[np.float64(-0.06851851851851852)],[np.float64(-0.4462962962962963)],[1],[0],[0],[2.630345900077373],['target'],37,0,37,0,72.61396150011569,,10,72.60515250009485,72.61396150011569,72.61396150011569,0.020830499939620495,75.23560740007088,[np.float64(-0.06851851851851852)],[np.float64(-0.4462962962962963)],[1],[0],[0],[2.630345900077373],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
38,0,38,[np.float64(-0.15092592592592594)],[np.float64(-0.012962962962962963)],[1],[0],[0],[1.97154980013147],['target'],38,0,38,0,75.29185220017098,,10,75.28135450021364,75.29185220017098,75.29185220017098,0.04547480004839599,77.2530305001419,[np.float64(-0.15092592592592594)],[np.float64(-0.012962962962962963)],[1],[0],[0],[1.97154980013147],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
39,0,39,[np.float64(0.29814814814814816)],[np.float64(0.08981481481481482)],[1],[0],[0],[2.0471832000184804],['target'],39,0,39,0,77.27676740009338,,5,77.27076740004122,77.27676740009338,77.27676740009338,0.017453899839892983,79.31802710006014,[np.float64(0.29814814814814816)],[np.float64(0.08981481481481482)],[1],[0],[0],[2.0471832000184804],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
40,0,40,[np.float64(0.04814814814814815)],[np.float64(-0.38796296296296295)],[1],[0],[0],[3.001153700053692],['target'],40,0,40,0,79.3409654002171,,5,79.33348750020377,79.3409654002171,79.3409654002171,0.015273299999535084,82.33468770002946,[np.float64(0.04814814814814815)],[np.float64(-0.38796296296296295)],[1],[0],[0],[3.001153700053692],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
41,0,41,[np.float64(-0.1787037037037037)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.7059805002063513],['target'],41,0,41,0,82.37395470007323,,10,82.36131020006724,82.37395470007323,82.37395470007323,0.02653620019555092,84.06734010018408,[np.float64(-0.1787037037037037)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.7059805002063513],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
42,0,42,[np.float64(0.4583333333333333)],[np.float64(0.2222222222222222)],[1],[0],[0],[2.0975013999268413],['target'],42,0,42,0,84.11411590012722,,10,84.10370610002428,84.11411590012722,84.11411590012722,0.03623470012098551,86.20125850010663,[np.float64(0.4583333333333333)],[np.float64(0.2222222222222222)],[1],[0],[0],[2.0975013999268413],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
43,0,43,[np.float64(0.16296296296296298)],[np.float64(0.4351851851851852)],[1],[0],[0],[1.5881820998620242],['target'],43,0,43,0,86.21736140013672,,5,86.21269230009057,86.21736140013672,86.21736140013672,0.011290099937468767,87.80094980006106,[np.float64(0.16296296296296298)],[np.float64(0.4351851851851852)],[1],[0],[0],[1.5881820998620242],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
44,0,44,[np.float64(0.009259259259259259)],[np.float64(-0.4601851851851852)],[1],[0],[0],[3.114304300164804],['target'],44,0,44,0,87.82776640006341,,10,87.82074620015919,87.82776640006341,87.82776640006341,0.019641400082036853,90.93516130000353,[np.float64(0.009259259259259259)],[np.float64(-0.4601851851851852)],[1],[0],[0],[3.114304300164804],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
45,0,45,[np.float64(-0.17962962962962964)],[np.float64(-0.35)],[1],[0],[0],[1.8636606000363827],['target'],45,0,45,0,90.96618160000071,,5,90.95643260003999,90.96618160000071,90.96618160000071,0.020960800116881728,92.82018400006928,[np.float64(-0.17962962962962964)],[np.float64(-0.35)],[1],[0],[0],[1.8636606000363827],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
46,0,46,[np.float64(-0.010185185185185186)],[np.float64(0.04537037037037037)],[1],[0],[0],[2.266527999890968],[None],46,0,46,0,92.84209750010632,,5,92.8363000000827,92.84209750010632,92.84209750010632,0.015923599945381284,95.10289760003798,[np.float64(-0.010185185185185186)],[np.float64(0.04537037037037037)],[1],[0],[0],[2.266527999890968],[None],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
47,0,47,[np.float64(-0.16574074074074074)],[np.float64(0.39444444444444443)],[1],[0],[0],[2.23710780008696],['target'],47,0,47,0,95.14597880002111,,10,95.13179870019667,95.14597880002111,95.14597880002111,0.028800399973988533,97.3689865001943,[np.float64(-0.16574074074074074)],[np.float64(0.39444444444444443)],[1],[0],[0],[2.23710780008696],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
48,0,48,[np.float64(0.2638888888888889)],[np.float64(-0.08888888888888889)],[1],[0],[0],[1.6580185999628156],['target'],48,0,48,0,97.40106830000877,,10,97.3932793000713,97.40106830000877,97.40106830000877,0.024097099900245667,99.05137700005434,[np.float64(0.2638888888888889)],[np.float64(-0.08888888888888889)],[1],[0],[0],[1.6580185999628156],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
49,0,49,[np.float64(-0.30185185185185187)],[np.float64(-0.20833333333333334)],[1],[0],[0],[3.8268593000248075],['target'],49,0,49,0,99.08361810003407,,10,99.07418650016189,99.08361810003407,99.08361810003407,0.022599700139835477,102.90110130002722,[np.float64(-0.30185185185185187)],[np.float64(-0.20833333333333334)],[1],[0],[0],[3.8268593000248075],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
50,0,50,[np.float64(0.41388888888888886)],[np.float64(0.2759259259259259)],[1],[0],[0],[1.8982816999778152],['target'],50,0,50,0,102.94756200001575,,10,102.9360356000252,102.94756200001575,102.94756200001575,0.034692399902269244,104.83435770007782,[np.float64(0.41388888888888886)],[np.float64(0.2759259259259259)],[1],[0],[0],[1.8982816999778152],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
51,0,51,[np.float64(-0.24444444444444444)],[np.float64(-0.08796296296296297)],[1],[0],[0],[1.5357464998960495],['target'],51,0,51,0,104.8567544000689,,5,104.84969880012795,104.8567544000689,104.8567544000689,0.015223100082948804,106.38550820015371,[np.float64(-0.24444444444444444)],[np.float64(-0.08796296296296297)],[1],[0],[0],[1.5357464998960495],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
52,0,52,[np.float64(0.4444444444444444)],[np.float64(0.03518518518518519)],[1],[0],[0],[1.6742742001079023],['target'],52,0,52,0,106.4188469001092,,10,106.41044850018807,106.4188469001092,106.4188469001092,0.024727399926632643,108.08481610007584,[np.float64(0.4444444444444444)],[np.float64(0.03518518518518519)],[1],[0],[0],[1.6742742001079023],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
53,0,53,[np.float64(0.39351851851851855)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.277130899950862],['target'],53,0,53,0,108.11703730002046,,10,108.10745300003327,108.11703730002046,108.11703730002046,0.022358299931511283,109.38466540002264,[np.float64(0.39351851851851855)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.277130899950862],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
54,0,54,[np.float64(0.14629629629629629)],[np.float64(-0.4981481481481482)],[1],[0],[0],[2.2089649999979883],['target'],54,0,54,0,109.42024420015514,,10,109.40970340021886,109.42024420015514,109.42024420015514,0.024820099817588925,111.61881430004723,[np.float64(0.14629629629629629)],[np.float64(-0.4981481481481482)],[1],[0],[0],[2.2089649999979883],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
55,0,55,[np.float64(-0.33796296296296297)],[np.float64(0.45092592592592595)],[1],[0],[0],[1.5318122999742627],['target'],55,0,55,0,111.64316560002044,,5,111.63669590000063,111.64316560002044,111.64316560002044,0.017622000072151423,113.1686014002189,[np.float64(-0.33796296296296297)],[np.float64(0.45092592592592595)],[1],[0],[0],[1.5318122999742627],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
56,0,56,[np.float64(0.462037037037037)],[np.float64(0.4)],[1],[0],[0],[1.990241999970749],['target'],56,0,56,0,113.20525320013985,,10,113.19522620015778,113.20525320013985,113.20525320013985,0.026439000153914094,115.18565200013109,[np.float64(0.462037037037037)],[np.float64(0.4)],[1],[0],[0],[1.990241999970749],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
57,0,57,[np.float64(0.1259259259259259)],[np.float64(-0.4083333333333333)],[1],[0],[0],[2.1254640000406653],['target'],57,0,57,0,115.21828120015562,,5,115.20927280001342,115.21828120015562,115.21828120015562,0.023189500207081437,117.33484420017339,[np.float64(0.1259259259259259)],[np.float64(-0.4083333333333333)],[1],[0],[0],[2.1254640000406653],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
58,0,58,[np.float64(0.26666666666666666)],[np.float64(-0.24444444444444444)],[1],[0],[0],[2.0534014001023024],['target'],58,0,58,0,117.40128150000237,,10,117.38102090009488,117.40128150000237,117.40128150000237,0.045916200149804354,119.43447720003314,[np.float64(0.26666666666666666)],[np.float64(-0.24444444444444444)],[1],[0],[0],[2.0534014001023024],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
59,0,59,[np.float64(0.2537037037037037)],[np.float64(-0.3055555555555556)],[1],[0],[0],[1.3743048999458551],['target'],59,0,59,0,119.47334400005639,,10,119.46095220022835,119.47334400005639,119.47334400005639,0.026303099934011698,120.83537080022506,[np.float64(0.2537037037037037)],[np.float64(-0.3055555555555556)],[1],[0],[0],[1.3743048999458551],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
60,0,60,[np.float64(0.25277777777777777)],[np.float64(-0.19166666666666668)],[1],[0],[0],[1.6035207000095397],['target'],60,0,60,0,120.87805480021052,,10,120.8645146000199,120.87805480021052,120.87805480021052,0.02887200005352497,122.46810050006025,[np.float64(0.25277777777777777)],[np.float64(-0.19166666666666668)],[1],[0],[0],[1.6035207000095397],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
61,0,61,[np.float64(-0.17592592592592593)],[np.float64(-0.007407407407407408)],[1],[0],[0],[1.5604928999673575],['target'],61,0,61,0,122.49917110009119,,10,122.49014660017565,122.49917110009119,122.49917110009119,0.021877000108361244,124.05070360004902,[np.float64(-0.17592592592592593)],[np.float64(-0.007407407407407408)],[1],[0],[0],[1.5604928999673575],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
62,0,62,[np.float64(-0.31296296296296294)],[np.float64(0.33425925925925926)],[1],[0],[0],[1.8321888998616487],['target'],62,0,62,0,124.0792127000168,,10,124.06888570007868,124.0792127000168,124.0792127000168,0.017998900031670928,125.90114750014618,[np.float64(-0.31296296296296294)],[np.float64(0.33425925925925926)],[1],[0],[0],[1.8321888998616487],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
63,0,63,[np.float64(-0.008333333333333333)],[np.float64(0.29907407407407405)],[1],[0],[0],[1.5308222000021487],['target'],63,0,63,0,125.92807840020396,,10,125.92046150006354,125.92807840020396,125.92807840020396,0.019128100015223026,127.4513975000009,[np.float64(-0.008333333333333333)],[np.float64(0.29907407407407405)],[1],[0],[0],[1.5308222000021487],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
64,0,64,[np.float64(-0.49907407407407406)],[np.float64(-0.27314814814814814)],[1],[0],[0],[2.092731799930334],['target'],64,0,64,0,127.48348330007866,,5,127.47483230009675,127.48348330007866,127.48348330007866,0.02315180003643036,129.56761240004562,[np.float64(-0.49907407407407406)],[np.float64(-0.27314814814814814)],[1],[0],[0],[2.092731799930334],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
65,0,65,[np.float64(-0.40925925925925927)],[np.float64(0.3101851851851852)],[1],[0],[0],[2.194838299881667],['target'],65,0,65,0,129.59885170008056,,10,129.58975550020114,129.59885170008056,129.59885170008056,0.022029600106179714,131.78468520008028,[np.float64(-0.40925925925925927)],[np.float64(0.3101851851851852)],[1],[0],[0],[2.194838299881667],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
66,0,66,[np.float64(-0.06666666666666667)],[np.float64(-0.16574074074074074)],[1],[0],[0],[2.0686481001321226],['target'],66,0,66,0,131.8057662001811,,5,131.79904220020398,131.8057662001811,131.8057662001811,0.014179800171405077,133.8677513001021,[np.float64(-0.06666666666666667)],[np.float64(-0.16574074074074074)],[1],[0],[0],[2.0686481001321226],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
67,0,67,[np.float64(0.4425925925925926)],[np.float64(-0.3296296296296296)],[1],[0],[0],[1.6418969000224024],['target'],67,0,67,0,133.90364970010705,,10,133.8929096001666,133.90364970010705,133.90364970010705,0.025028500007465482,135.53566280007362,[np.float64(0.4425925925925926)],[np.float64(-0.3296296296296296)],[1],[0],[0],[1.6418969000224024],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
68,0,68,[np.float64(0.18796296296296297)],[np.float64(0.2564814814814815)],[1],[0],[0],[2.335854300064966],['target'],68,0,68,0,135.59375190013088,,10,135.58160690008663,135.59375190013088,135.59375190013088,0.04565679980441928,137.9174992002081,[np.float64(0.18796296296296297)],[np.float64(0.2564814814814815)],[1],[0],[0],[2.335854300064966],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
69,0,69,[np.float64(0.016666666666666666)],[np.float64(-0.13425925925925927)],[1],[0],[0],[1.423949200194329],['target'],69,0,69,0,137.95483510009944,,10,137.94545350014232,137.95483510009944,137.95483510009944,0.027848700061440468,139.36948570003733,[np.float64(0.016666666666666666)],[np.float64(-0.13425925925925927)],[1],[0],[0],[1.423949200194329],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
70,0,70,[np.float64(0.49166666666666664)],[np.float64(0.13333333333333333)],[1],[0],[0],[1.79476960003376],['target'],70,0,70,0,139.40009730006568,,10,139.38997520017438,139.40009730006568,139.40009730006568,0.020303400000557303,141.18481350014918,[np.float64(0.49166666666666664)],[np.float64(0.13333333333333333)],[1],[0],[0],[1.79476960003376],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
71,0,71,[np.float64(-0.21574074074074073)],[np.float64(0.25925925925925924)],[1],[0],[0],[1.5815520000178367],['target'],71,0,71,0,141.21255050017498,,10,141.20302430004813,141.21255050017498,141.21255050017498,0.018039700109511614,142.7846412002109,[np.float64(-0.21574074074074073)],[np.float64(0.25925925925925924)],[1],[0],[0],[1.5815520000178367],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
72,0,72,[np.float64(-0.18981481481481483)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.3596306999679655],['target'],72,0,72,0,142.82035230007023,,5,142.80886460002512,142.82035230007023,142.82035230007023,0.02412499999627471,144.16857310011983,[np.float64(-0.18981481481481483)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.3596306999679655],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
73,0,73,[np.float64(0.3814814814814815)],[np.float64(0.49907407407407406)],[1],[0],[0],[2.6397915999405086],['target'],73,0,73,0,144.20796340005472,,5,144.19507060013711,144.20796340005472,144.20796340005472,0.026307399850338697,146.83495010016486,[np.float64(0.3814814814814815)],[np.float64(0.49907407407407406)],[1],[0],[0],[2.6397915999405086],['target'],p3,001,2025-09-30_19h20.45.624,visual search,,2025.1.1,60.028945912572865,2025-09-30 19h20.53.142832 +0530,
