pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,150,2,37,c,1,1.6872310000035213,None,37,2,150,2,,,,,425.8407496999862,,425.82513169999584,425.8407496999862,426.82399829999486,426.82399829999486,426.82399829999486,426.82399829999486,426.8405594999931,427.82395809999434,427.82395809999434,429.52456489999895,c,1,1.6872310000035213,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,151,3,37,z,1,0.6137937000021338,None,37,3,151,3,,,,,429.54067419999046,,429.52503699999943,429.54067419999046,430.5239636999904,430.5239636999904,430.5239636999904,430.5239636999904,430.5406280999887,431.52405019999424,431.52405019999424,432.14150379999774,z,1,0.6137937000021338,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,152,0,38,x,1,0.7376971000048798,None,38,0,152,0,,,,,432.1572978999902,,432.1421468999906,432.1572978999902,433.1406379999971,433.1406379999971,433.1406379999971,433.1406379999971,433.1574999999866,434.1406687999988,434.1406687999988,434.8912343999982,x,1,0.7376971000048798,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
150,v,153,1,38,v,1,0.6388060000026599,None,38,1,153,1,,,,,434.907284099987,,434.8916310999921,434.907284099987,435.8907009999966,435.8907009999966,435.8907009999966,435.8907009999966,435.90713959999266,436.89063909999095,436.89063909999095,437.54151439999987,v,1,0.6388060000026599,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,154,2,38,c,1,0.8444034999993164,None,38,2,154,2,,,,,437.5573645999975,,437.5419744999963,437.5573645999975,438.54116649999924,438.54116649999924,438.54116649999924,438.54116649999924,438.55743139999686,439.5574299,439.5574299,440.4079600999976,c,1,0.8444034999993164,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,155,3,38,z,1,0.9599522999924375,None,38,3,155,3,,,,,440.42404869999154,,440.4086740999919,440.42404869999154,441.4074128999928,441.4074128999928,441.4074128999928,441.4074128999928,441.4239957999962,442.40732229998684,442.40732229998684,443.3745757999859,z,1,0.9599522999924375,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,156,0,39,x,1,3.4121326000022236,None,39,0,156,0,,,,,443.3907184999989,,443.3750565999944,443.3907184999989,444.3740136999986,444.3740136999986,444.3740136999986,444.3740136999986,444.3905725999939,445.3739794999856,445.3739794999856,448.7911139999924,x,1,3.4121326000022236,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
150,v,157,1,39,v,1,1.052611999999499,None,39,1,157,1,,,,,448.8072092999937,,448.79176709998865,448.8072092999937,449.7907305999979,449.7907305999979,449.7907305999979,449.7907305999979,449.80723029999353,450.7906212999951,450.7906212999951,451.8580835999892,v,1,1.052611999999499,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,158,2,39,c,1,1.3347081000101753,None,39,2,158,2,,,,,451.8739940999949,,451.8586263999896,451.8739940999949,452.85704999999143,452.85704999999143,452.85704999999143,452.85704999999143,452.8739327999938,453.8571138999978,453.8571138999978,455.2078312999947,c,1,1.3347081000101753,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,159,3,39,z,1,0.6601867999997921,None,39,3,159,3,,,,,455.22406879998744,,455.20825059998606,455.22406879998744,456.2071375999949,456.2071375999949,456.2071375999949,456.2071375999949,456.2237152999878,457.20720049999363,457.20720049999363,457.8745721999876,z,1,0.6601867999997921,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,160,0,40,c,0,0.6824463999946602,None,40,0,160,0,,,,,457.89069599998766,,457.8750710999884,457.89069599998766,458.8739896999905,458.8739896999905,458.8739896999905,458.8739896999905,458.8905775999883,459.8739736999996,459.8739736999996,460.5578630999953,c,0,0.6824463999946602,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
150,v,161,1,40,v,1,0.7714152999978978,None,40,1,161,1,,,,,460.57399109999824,,460.5584991999931,460.57399109999824,461.55715219999547,461.55715219999547,461.55715219999547,461.55715219999547,461.5740032999893,462.5572453999921,462.5572453999921,463.3415446999861,v,1,0.7714152999978978,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,162,2,40,c,1,1.3733047999994596,None,40,2,162,2,,,,,463.357348599995,,463.3420355999988,463.357348599995,464.3406086999894,464.3406086999894,464.3406086999894,464.3406086999894,464.3573361999879,465.3571751999989,465.3571751999989,466.7413677999866,c,1,1.3733047999994596,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,163,3,40,z,1,0.6968250999925658,None,40,3,163,3,,,,,466.757334599999,,466.7420446999895,466.757334599999,467.74054479999177,467.74054479999177,467.74054479999177,467.74054479999177,467.7572349999973,468.74058699999296,468.74058699999296,469.44125439999334,z,1,0.6968250999925658,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,164,0,41,x,1,0.5915733000001637,None,41,0,164,0,,,,,469.4573126999894,,469.4416995999927,469.4573126999894,470.4406251999899,470.4406251999899,470.4406251999899,470.4406251999899,470.4572932999872,471.4406541999924,471.4406541999924,472.04177619999973,x,1,0.5915733000001637,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
150,v,165,1,41,v,1,0.49641760000668,None,41,1,165,1,,,,,472.05730679999397,,472.0423340999987,472.05730679999397,473.0572870999895,473.0572870999895,473.0572870999895,473.0572870999895,473.0572870999895,474.0571820999903,474.0571820999903,474.5575925999874,v,1,0.49641760000668,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,166,2,41,c,1,1.2111644000106025,None,41,2,166,2,,,,,474.57409379999444,,474.5580284999887,474.57409379999444,475.55737349999254,475.55737349999254,475.55737349999254,475.55737349999254,475.57393979998596,476.5571834999864,476.5571834999864,477.7744173999963,c,1,1.2111644000106025,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
