reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
49,60,89,71,1,7,t,3.2877045000059297,None,7,1,71,4,199.16655019999598,,199.15317369998957,199.16655019999598,200.14993339999637,200.14993339999637,200.16659419999633,203.45013050000125,t,3.2877045000059297,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
67,75,119,72,2,7,t,3.1518343000061577,None,7,2,72,5,203.46664829998917,,203.4522494999983,203.46664829998917,204.4499050000013,204.4499050000013,204.46678289999545,207.6177345999895,t,3.1518343000061577,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
27,50,21,73,3,7,l,1.1095903999957955,None,7,3,73,2,207.63328989999718,,207.62225109999417,207.63328989999718,208.63320589999785,208.63320589999785,208.63320589999785,209.75026989998878,l,1.1095903999957955,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
78,80,162,74,4,7,t,5.589007899994613,None,7,4,74,6,209.7665463000012,,209.7538751999964,209.7665463000012,210.75046169999405,210.75046169999405,210.7665025999886,216.3502218999929,t,5.589007899994613,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
11,30,7,75,5,7,l,1.2446446000103606,None,7,5,75,0,216.36645839999255,,216.35220860000118,216.36645839999255,217.34994139999617,217.34994139999617,217.36664399999427,218.60010189999593,l,1.2446446000103606,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
92,97,225,76,6,7,t,2.3647709999931976,None,7,6,76,8,218.61682850000216,,218.60302519999095,218.61682850000216,219.5999262999976,219.5999262999976,219.61651639999764,221.96692320000147,t,2.3647709999931976,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
85,90,190,77,7,7,t,0.9721499000006588,None,7,7,77,7,221.98339639999904,,221.972074099991,221.98339639999904,222.96646640000108,222.96646640000108,222.9832749999914,223.9502638999984,t,0.9721499000006588,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
40,55,62,78,8,7,t,0.9569275999965612,None,7,8,78,3,223.96658619999653,,223.95294540000032,223.96658619999653,224.9499317000009,224.9499317000009,224.96633809999912,225.91678059998958,t,0.9569275999965612,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
15,35,13,79,9,7,l,0.7798961999942549,None,7,9,79,1,225.93324980000034,,225.91958519999753,225.93324980000034,226.91668909999134,226.91668909999134,226.93336959999579,227.70077719999244,l,0.7798961999942549,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
67,75,119,80,0,8,t,0.7924211000063224,None,8,0,80,5,227.71662029999425,,227.70512719999533,227.71662029999425,228.70002329999988,228.70002329999988,228.7165013999911,229.5004512000014,t,0.7924211000063224,None,part1,001,2025-10-30_12h04.18.233,untitled,,2025.1.1,60.01097000676046,2025-10-30 12h04.27.307792 +0530,
