word,font_color,correct_resp,Category,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,category,neutral_pre.thisRepN,neutral_pre.thisTrialN,neutral_pre.thisN,neutral_pre.thisIndex,emotional.thisRepN,emotional.thisTrialN,emotional.thisN,emotional.thisIndex,neutral_post.thisRepN,neutral_post.thisTrialN,neutral_post.thisN,neutral_post.thisIndex,thisRow.t,notes,instruction.started,instructions_1.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,word_stim.started,key_resp.started,fixation.stopped,trial.stopped,neutral_pre.key_resp.keys,neutral_pre.key_resp.corr,neutral_pre.key_resp.rt,neutral_pre.key_resp.duration,instruction2.started,text_2.started,key_resp_3.started,instruction2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,emotional.key_resp.keys,emotional.key_resp.corr,emotional.key_resp.rt,emotional.key_resp.duration,instructions3.started,text_3.started,key_resp_4.started,instructions3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,neutral_post.key_resp.keys,neutral_post.key_resp.corr,neutral_post.key_resp.rt,neutral_post.key_resp.duration,end_2.started,text.started,key_resp_5.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
bed,red,r,,25,25,0,r,1,2.4271496000001207,None,neutral_post,,,,,,,,,0,25,25,4,232.5508316999767,,,,,,,,,232.539623699995,232.5508316999767,233.53402649998316,233.53402649998316,233.55102039998746,235.96797040000092,,,,,,,,,,,,,,,,,,,,,,,r,1,2.4271496000001207,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
road,red,r,,26,26,0,r,1,0.6646959000208881,None,neutral_post,,,,,,,,,0,26,26,24,235.9842168999894,,,,,,,,,235.9706070999964,235.9842168999894,236.9704356000002,236.9704356000002,236.98427879999508,237.6513589999813,,,,,,,,,,,,,,,,,,,,,,,r,1,0.6646959000208881,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
sum,pink,p,,27,27,0,p,1,1.1014836999820545,None,neutral_post,,,,,,,,,0,27,27,6,237.66750169999432,,,,,,,,,237.65357769999537,237.66750169999432,238.6508852999832,238.6508852999832,238.66764410000178,239.76816909998888,,,,,,,,,,,,,,,,,,,,,,,p,1,1.1014836999820545,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
size,yellow,y,,28,28,0,y,1,0.9717872999899555,None,neutral_post,,,,,,,,,0,28,28,23,239.78425649998826,,,,,,,,,239.7739290999889,239.78425649998826,240.7675113999867,240.7675113999867,240.7841937999765,241.75146609998774,,,,,,,,,,,,,,,,,,,,,,,y,1,0.9717872999899555,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
lady,pink,p,,29,29,0,p,1,1.055406600004062,None,neutral_post,,,,,,,,,0,29,29,34,241.76751720000175,,,,,,,,,241.7547897999757,241.76751720000175,242.75085089998902,242.75085089998902,242.7675242999976,243.81817459999002,,,,,,,,,,,,,,,,,,,,,,,p,1,1.055406600004062,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
page,yellow,y,,30,30,0,y,1,0.6737542000191752,None,neutral_post,,,,,,,,,0,30,30,19,243.83433659997536,,,,,,,,,243.82259669998894,243.83433659997536,244.81796549999854,244.81796549999854,244.83420729998033,245.50177299999632,,,,,,,,,,,,,,,,,,,,,,,y,1,0.6737542000191752,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
pie,blue,b,,31,31,0,b,1,0.8715758000034839,None,neutral_post,,,,,,,,,0,31,31,9,245.5176924999978,,,,,,,,,245.50569109999924,245.5176924999978,246.50086839997675,246.50086839997675,246.51746159998584,247.38484409998637,,,,,,,,,,,,,,,,,,,,,,,b,1,0.8715758000034839,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
head,pink,p,,32,32,0,p,1,0.6622655999963172,None,neutral_post,,,,,,,,,0,32,32,22,247.40148559998488,,,,,,,,,247.38809599998058,247.40148559998488,248.38433369999984,248.38433369999984,248.40104369999608,249.05145430000266,,,,,,,,,,,,,,,,,,,,,,,p,1,0.6622655999963172,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
call,yellow,y,,33,33,0,y,1,0.7179427999944892,None,neutral_post,,,,,,,,,0,33,33,15,249.0676154999819,,,,,,,,,249.05368369998178,249.0676154999819,250.05095360000269,250.05095360000269,250.06757449998986,250.78479129998595,,,,,,,,,,,,,,,,,,,,,,,y,1,0.7179427999944892,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
cup,blue,b,,34,34,0,p,0,1.070318700018106,None,neutral_post,,,,,,,,,0,34,34,5,250.800886299985,,,,,,,,,250.7890528999851,250.800886299985,251.78423999997904,251.78423999997904,251.80073449999327,252.86777369998163,,,,,,,,,,,,,,,,,,,,,,,p,0,1.070318700018106,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
shop,blue,b,,35,35,0,b,1,1.0752054000040516,None,neutral_post,,,,,,,,,0,35,35,33,252.88422069998342,,,,,,,,,252.87179599999217,252.88422069998342,253.86749999999302,253.86749999999302,253.8841164999758,254.95173390000127,,,,,,,,,,,,,,,,,,,,,,,b,1,1.0752054000040516,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
mop,yellow,y,,36,36,0,y,1,0.6235395999974571,None,neutral_post,,,,,,,,,0,36,36,11,254.9675706999842,,,,,,,,,254.95516279997537,254.9675706999842,255.9508292999817,255.9508292999817,255.96769779999158,256.5845873999933,,,,,,,,,,,,,,,,,,,,,,,y,1,0.6235395999974571,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
walk,pink,p,,37,37,0,p,1,0.6768882000178564,None,neutral_post,,,,,,,,,0,37,37,30,256.6008631000004,,,,,,,,,256.5881563999865,256.6008631000004,257.58416020000004,257.58416020000004,257.6008636999759,258.2678911999974,,,,,,,,,,,,,,,,,,,,,,,p,1,0.6768882000178564,None,,,,p4,001,2025-11-20_11h31.52.916,emotional stroop,,2025.1.1,59.89989529282597,2025-11-20 11h32.00.974384 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2680660999904,258.28419359997497,258.28419359997497,,,,,,,,,
